"","symbol","recommend","url","year","month","day"
"8010","HUSA",FALSE,"http://finance.yahoo.com/q/pr?s=HUSA","2010","04","15"
"8111","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","04","15"
"8210","WMT",FALSE,"http://finance.yahoo.com/q?s=WMT","2010","04","15"
"836","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","04","15"
"841","WLP",TRUE,"http://finance.yahoo.com/q?s=WLP","2010","04","15"
"8510","AAPL",FALSE,"http://finance.yahoo.com/q?s=AAPL","2010","04","15"
"8610","ATVI",FALSE,"http://finance.yahoo.com/q?s=ATVI","2010","04","15"
"8710","ERTS",TRUE,"http://finance.yahoo.com/q?s=ERTS","2010","04","15"
"8810","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","04","16"
"892","CSX",TRUE,"http://finance.yahoo.com/q/pr?s=CSX","2010","04","16"
"9010","PPG",TRUE,"http://finance.yahoo.com/q/pr?s=PPG","2010","04","16"
"9110","UPS",TRUE,"http://finance.yahoo.com/q?s=UPS","2010","04","16"
"922","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","04","16"
"931","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","04","16"
"941","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","04","16"
"951","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","04","16"
"961","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","04","16"
"971","AMZN",TRUE,"http://finance.yahoo.com/q?s=AMZN","2010","04","16"
"981","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","04","16"
"991","UNH",FALSE,"http://finance.yahoo.com/q?s=UNH","2010","04","16"
"1001","WLP",FALSE,"http://finance.yahoo.com/q?s=WLP","2010","04","16"
"10111","AB",FALSE,"http://finance.yahoo.com/q/pr?s=AB","2010","04","16"
"1021","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","04","16"
"1031","CTEL",TRUE,"http://finance.yahoo.com/q/pr?s=CTEL","2010","04","16"
"1041","ZION",TRUE,"http://finance.yahoo.com/q/pr?s=ZION","2010","04","16"
"1051","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","04","16"
"1061","HIG",FALSE,"http://finance.yahoo.com/q/pr?s=HIG","2010","04","16"
"1071","PRU",TRUE,"http://finance.yahoo.com/q?s=PRU","2010","04","16"
"1081","AOSL",TRUE,"http://finance.yahoo.com/q/pr?s=AOSL","2010","04","16"
"1091","SUN",TRUE,"http://finance.yahoo.com/q/pr?s=SUN","2010","04","12"
"1101","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","04","12"
"1111","SBUX",TRUE,"http://finance.yahoo.com/q?s=SBUX","2010","04","12"
"1121","TQNT",TRUE,"http://finance.yahoo.com/q?s=TQNT","2010","04","12"
"1131","AKS",TRUE,"http://finance.yahoo.com/q?s=AKS","2010","04","12"
"1141","X",TRUE,"http://finance.yahoo.com/q?s=X","2010","04","12"
"1151","WLT",TRUE,"http://finance.yahoo.com/q/pr?s=WLT","2010","04","12"
"1161","AKAM",TRUE,"http://finance.yahoo.com/q?s=AKAM","2010","04","12"
"1171","HE",TRUE,"http://finance.yahoo.com/q/pr?s=HE","2010","04","12"
"1181","DVN",FALSE,"http://finance.yahoo.com/q?s=DVN","2010","04","12"
"1191","RRC",FALSE,"http://finance.yahoo.com/q?s=RRC","2010","04","12"
"1201","EQT",FALSE,"http://finance.yahoo.com/q/pr?s=EQT","2010","04","12"
"1211","UPL",FALSE,"http://finance.yahoo.com/q?s=UPL","2010","04","12"
"1221","IMA",FALSE,"http://finance.yahoo.com/q?s=IMA","2010","04","12"
"1231","MTW",FALSE,"http://finance.yahoo.com/q?s=MTW","2010","04","12"
"1241","CAT",TRUE,"http://finance.yahoo.com/q?s=CAT","2010","04","12"
"1251","NBR",FALSE,"http://finance.yahoo.com/q/pr?s=NBR","2010","04","12"
"1261","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","04","12"
"1271","DNDN",TRUE,"http://finance.yahoo.com/q?s=DNDN","2010","04","12"
"1281","V",TRUE,"http://finance.yahoo.com/q?s=V","2010","04","12"
"3112","AER",FALSE,"http://finance.yahoo.com/q?s=AER","2010","04","12"
"4710","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","04","12"
"5210","AKAM",TRUE,"http://finance.yahoo.com/q?s=AKAM","2010","04","12"
"1321","FDO",TRUE,"http://finance.yahoo.com/q?s=FDO","2010","04","13"
"1331","HOTT",TRUE,"http://finance.yahoo.com/q?s=HOTT","2010","04","13"
"1341","SNDK",TRUE,"http://finance.yahoo.com/q?s=SNDK","2010","04","13"
"1351","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","04","13"
"1361","S",TRUE,"http://finance.yahoo.com/q?s=S","2010","04","13"
"1371","T",TRUE,"http://finance.yahoo.com/q?s=T","2010","04","13"
"1381","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","04","13"
"1391","TEVA",TRUE,"http://finance.yahoo.com/q/pr?s=TEVA","2010","04","13"
"1401","RIMM",TRUE,"http://finance.yahoo.com/q?s=RIMM","2010","04","13"
"1411","MXL",FALSE,"http://finance.yahoo.com/q/pr?s=MXL","2010","04","13"
"1421","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","04","13"
"1431","DIS",TRUE,"http://finance.yahoo.com/q?s=DIS","2010","04","13"
"1441","BBT",TRUE,"http://finance.yahoo.com/q/pr?s=BBT","2010","04","13"
"1451","SFY",TRUE,"http://finance.yahoo.com/q/pr?s=SFY","2010","04","13"
"1461","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","04","14"
"1471","BALT",TRUE,"http://finance.yahoo.com/q/pr?s=BALT","2010","04","14"
"1481","SMG",TRUE,"http://finance.yahoo.com/q?s=SMG","2010","04","14"
"1491","amd",TRUE,"http://finance.yahoo.com/q?s=amd","2010","04","14"
"1501","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","04","14"
"1511","COST",TRUE,"http://finance.yahoo.com/q?s=COST","2010","04","14"
"1521","IMAX",TRUE,"http://finance.yahoo.com/q/pr?s=IMAX","2010","04","14"
"1531","armh",TRUE,"http://finance.yahoo.com/q?s=armh","2010","04","14"
"1541","YHOO",TRUE,"http://finance.yahoo.com/q/pr?s=YHOO","2010","04","14"
"1551","crzo",FALSE,"http://finance.yahoo.com/q?s=crzo","2010","04","14"
"1561","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","04","14"
"1571","MRK",FALSE,"http://finance.yahoo.com/q?s=MRK","2010","04","14"
"1581","PFE",FALSE,"http://finance.yahoo.com/q?s=PFE","2010","04","14"
"1591","CAT",TRUE,"http://finance.yahoo.com/q?s=CAT","2010","04","14"
"1601","EMR",TRUE,"http://finance.yahoo.com/q/pr?s=EMR","2010","04","14"
"1611","EXC",TRUE,"http://finance.yahoo.com/q/pr?s=EXC","2010","04","14"
"1621","MUR",TRUE,"http://finance.yahoo.com/q/pr?s=MUR","2010","04","14"
"1631","IMGN",TRUE,"http://finance.yahoo.com/q/pr?s=IMGN","2010","04","15"
"1641","PSUN",FALSE,"http://finance.yahoo.com/q/pr?s=PSUN","2010","04","15"
"1651","HOTT",TRUE,"http://finance.yahoo.com/q?s=HOTT","2010","04","15"
"1661","SD",FALSE,"http://finance.yahoo.com/q/pr?s=SD","2010","04","15"
"1671","AXP",FALSE,"http://finance.yahoo.com/q/pr?s=AXP","2010","04","15"
"1681","V",TRUE,"http://finance.yahoo.com/q?s=V","2010","04","15"
"1691","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","04","15"
"1701","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","04","15"
"1711","ORA",TRUE,"http://finance.yahoo.com/q/pr?s=ORA","2010","04","15"
"1721","GT",FALSE,"http://finance.yahoo.com/q/pr?s=GT","2010","04","15"
"1731","BRK-B",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-B","2010","04","15"
"1741","CVE",TRUE,"http://finance.yahoo.com/q/pr?s=CVE","2010","04","15"
"1751","ECA",TRUE,"http://finance.yahoo.com/q/pr?s=ECA","2010","04","15"
"1761","BMY",TRUE,"http://finance.yahoo.com/q?s=BMY","2010","04","15"
"1771","FWLT",FALSE,"http://finance.yahoo.com/q?s=FWLT","2010","04","15"
"1781","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","04","15"
"1791","HUSA",FALSE,"http://finance.yahoo.com/q/pr?s=HUSA","2010","04","15"
"1801","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","04","15"
"1811","WMT",FALSE,"http://finance.yahoo.com/q?s=WMT","2010","04","15"
"1821","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","04","15"
"1831","WLP",TRUE,"http://finance.yahoo.com/q?s=WLP","2010","04","15"
"1841","AAPL",FALSE,"http://finance.yahoo.com/q?s=AAPL","2010","04","15"
"1851","ATVI",FALSE,"http://finance.yahoo.com/q?s=ATVI","2010","04","15"
"1861","ERTS",TRUE,"http://finance.yahoo.com/q?s=ERTS","2010","04","15"
"1871","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","04","16"
"1881","CSX",TRUE,"http://finance.yahoo.com/q/pr?s=CSX","2010","04","16"
"1891","PPG",TRUE,"http://finance.yahoo.com/q/pr?s=PPG","2010","04","16"
"1901","UPS",TRUE,"http://finance.yahoo.com/q?s=UPS","2010","04","16"
"1911","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","04","16"
"1921","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","04","16"
"1931","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","04","16"
"1941","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","04","16"
"1951","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","04","16"
"1961","AMZN",TRUE,"http://finance.yahoo.com/q?s=AMZN","2010","04","16"
"1971","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","04","16"
"1981","UNH",FALSE,"http://finance.yahoo.com/q?s=UNH","2010","04","16"
"1991","WLP",FALSE,"http://finance.yahoo.com/q?s=WLP","2010","04","16"
"2001","AB",FALSE,"http://finance.yahoo.com/q/pr?s=AB","2010","04","16"
"2011","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","04","16"
"2021","CTEL",TRUE,"http://finance.yahoo.com/q/pr?s=CTEL","2010","04","16"
"2031","ZION",TRUE,"http://finance.yahoo.com/q/pr?s=ZION","2010","04","16"
"2041","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","04","16"
"2051","HIG",FALSE,"http://finance.yahoo.com/q/pr?s=HIG","2010","04","16"
"2061","PRU",TRUE,"http://finance.yahoo.com/q?s=PRU","2010","04","16"
"2071","AOSL",TRUE,"http://finance.yahoo.com/q/pr?s=AOSL","2010","04","16"
"2081","UNIS",TRUE,"http://finance.yahoo.com/q?s=UNIS","2010","04","19"
"2091","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","04","19"
"21011","MGM",FALSE,"http://finance.yahoo.com/q/pr?s=MGM","2010","04","19"
"2112","T",TRUE,"http://finance.yahoo.com/q?s=T","2010","04","19"
"2121","FRX",TRUE,"http://finance.yahoo.com/q/pr?s=FRX","2010","04","19"
"2131","AMT",TRUE,"http://finance.yahoo.com/q?s=AMT","2010","04","19"
"2141","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","04","19"
"2151","MHO",FALSE,"http://finance.yahoo.com/q/pr?s=MHO","2010","04","19"
"2161","SPF",TRUE,"http://finance.yahoo.com/q/pr?s=SPF","2010","04","19"
"2171","ISRG",TRUE,"http://finance.yahoo.com/q?s=ISRG","2010","04","19"
"2181","CMG",TRUE,"http://finance.yahoo.com/q?s=CMG","2010","04","19"
"2191","FTR",FALSE,"http://finance.yahoo.com/q?s=FTR","2010","04","19"
"2201","WIN",TRUE,"http://finance.yahoo.com/q?s=WIN","2010","04","19"
"2211","CIEN",TRUE,"http://finance.yahoo.com/q?s=CIEN","2010","04","20"
"2221","PIR",TRUE,"http://finance.yahoo.com/q/pr?s=PIR","2010","04","20"
"2231","SNDK",TRUE,"http://finance.yahoo.com/q?s=SNDK","2010","04","20"
"2241","MOS",FALSE,"http://finance.yahoo.com/q?s=MOS","2010","04","20"
"225","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","04","20"
"226","RFMD",TRUE,"http://finance.yahoo.com/q/pr?s=RFMD","2010","04","20"
"227","XLNX",TRUE,"http://finance.yahoo.com/q/pr?s=XLNX","2010","04","20"
"2281","CY",TRUE,"http://finance.yahoo.com/q?s=CY","2010","04","20"
"2291","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","04","20"
"2301","TQNT",TRUE,"http://finance.yahoo.com/q?s=TQNT","2010","04","20"
"2311","SPF",TRUE,"http://finance.yahoo.com/q/pr?s=SPF","2010","04","20"
"2321","DISCA",TRUE,"http://finance.yahoo.com/q/pr?s=DISCA","2010","04","20"
"2331","RL",FALSE,"http://finance.yahoo.com/q?s=RL","2010","04","20"
"2341","PALM",FALSE,"http://finance.yahoo.com/q?s=PALM","2010","04","20"
"2351","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","04","20"
"2361","BUCY",TRUE,"http://finance.yahoo.com/q?s=BUCY","2010","04","20"
"2371","JOYG",TRUE,"http://finance.yahoo.com/q/pr?s=JOYG","2010","04","20"
"2381","SQM",TRUE,"http://finance.yahoo.com/q/pr?s=SQM","2010","04","20"
"2391","S",TRUE,"http://finance.yahoo.com/q?s=S","2010","04","21"
"2401","ITRI",TRUE,"http://finance.yahoo.com/q?s=ITRI","2010","04","21"
"2411","SHAW",TRUE,"http://finance.yahoo.com/q?s=SHAW","2010","04","21"
"2421","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","04","21"
"2431","DGX",FALSE,"http://finance.yahoo.com/q/pr?s=DGX","2010","04","21"
"2441","PXD",FALSE,"http://finance.yahoo.com/q?s=PXD","2010","04","21"
"2451","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","04","21"
"2461","EMC",TRUE,"http://finance.yahoo.com/q?s=EMC","2010","04","21"
"2471","HGSI",FALSE,"http://finance.yahoo.com/q?s=HGSI","2010","04","21"
"2481","KO",TRUE,"http://finance.yahoo.com/q?s=KO","2010","04","22"
"2491","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","04","22"
"1291","QCOM",FALSE,"http://finance.yahoo.com/q?s=QCOM","2010","04","22"
"2501","NLY",FALSE,"http://finance.yahoo.com/q?s=NLY","2010","04","22"
"3122","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","04","22"
"4810","SBAC",TRUE,"http://finance.yahoo.com/q?s=SBAC","2010","04","22"
"5310","CIEN",TRUE,"http://finance.yahoo.com/q?s=CIEN","2010","04","22"
"6210","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","04","22"
"8101","EGO",FALSE,"http://finance.yahoo.com/q/pr?s=EGO","2010","04","22"
"9102","GLD",FALSE,"http://finance.yahoo.com/q?s=GLD","2010","04","22"
"10101","AEM",FALSE,"http://finance.yahoo.com/q/pr?s=AEM","2010","04","22"
"1110","DRYS",FALSE,"http://finance.yahoo.com/q?s=DRYS","2010","04","22"
"12101","BALT",TRUE,"http://finance.yahoo.com/q/pr?s=BALT","2010","04","22"
"2611","HPQ",TRUE,"http://finance.yahoo.com/q?s=HPQ","2010","04","22"
"2621","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","04","26"
"2631","ICE",TRUE,"http://finance.yahoo.com/q?s=ICE","2010","04","26"
"2641","AONE",FALSE,"http://finance.yahoo.com/q/pr?s=AONE","2010","04","26"
"265","DCTH",TRUE,"http://finance.yahoo.com/q/it?s=DCTH","2010","04","26"
"266","RIMM",FALSE,"http://finance.yahoo.com/q?s=RIMM","2010","04","26"
"267","BEXP",TRUE,"http://finance.yahoo.com/q/pr?s=BEXP","2010","04","26"
"268","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","04","26"
"2691","TSO",FALSE,"http://finance.yahoo.com/q?s=TSO","2010","04","26"
"2701","SUN",TRUE,"http://finance.yahoo.com/q/pr?s=SUN","2010","04","26"
"2711","MJN",FALSE,"http://finance.yahoo.com/q?s=MJN","2010","04","26"
"2721","PRGO",TRUE,"http://finance.yahoo.com/q/pr?s=PRGO","2010","04","26"
"1301","TJX",TRUE,"http://finance.yahoo.com/q/pr?s=TJX","2010","04","26"
"3132","PBT",TRUE,"http://finance.yahoo.com/q/pr?s=PBT","2010","04","26"
"4910","Q",FALSE,"http://finance.yahoo.com/q/pr?s=Q","2010","04","26"
"2761","ATLS",TRUE,"http://finance.yahoo.com/q/pr?s=ATLS","2010","04","27"
"2771","GIVN",TRUE,"http://finance.yahoo.com/q/pr?s=GIVN","2010","04","27"
"11001","MBI",FALSE,"http://finance.yahoo.com/q?s=MBI","2010","04","27"
"2511","BZ",FALSE,"http://finance.yahoo.com/q?s=BZ","2010","04","27"
"3142","IP",TRUE,"http://finance.yahoo.com/q/pr?s=IP","2010","04","27"
"4102","XOM",FALSE,"http://finance.yahoo.com/q?s=XOM","2010","04","27"
"5410","OXY",TRUE,"http://finance.yahoo.com/q?s=OXY","2010","04","27"
"6310","GNW",FALSE,"http://finance.yahoo.com/q/pr?s=GNW","2010","04","27"
"7104","MON",FALSE,"http://finance.yahoo.com/q?s=MON","2010","04","27"
"8121","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","04","27"
"1012","SWI",FALSE,"http://finance.yahoo.com/q?s=SWI","2010","04","27"
"1112","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","04","27"
"1212","AMZN",TRUE,"http://finance.yahoo.com/q?s=AMZN","2010","04","27"
"2891","CELG",TRUE,"http://finance.yahoo.com/q?s=CELG","2010","04","27"
"2901","HAL",TRUE,"http://finance.yahoo.com/q?s=HAL","2010","04","27"
"2911","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","04","27"
"2921","CAT",TRUE,"http://finance.yahoo.com/q?s=CAT","2010","04","27"
"2931","CPNO",TRUE,"http://finance.yahoo.com/q/pr?s=CPNO","2010","04","28"
"2941","MSO",TRUE,"http://finance.yahoo.com/q/pr?s=MSO","2010","04","28"
"2951","HPQ",TRUE,"http://finance.yahoo.com/q?s=HPQ","2010","04","28"
"2961","X",FALSE,"http://finance.yahoo.com/q?s=X","2010","04","28"
"2971","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","04","28"
"2981","FO",FALSE,"http://finance.yahoo.com/q/pr?s=FO","2010","04","28"
"2991","HD",TRUE,"http://finance.yahoo.com/q?s=HD","2010","04","28"
"3001","HOTT",TRUE,"http://finance.yahoo.com/q?s=HOTT","2010","04","28"
"3011","LTD",TRUE,"http://finance.yahoo.com/q?s=LTD","2010","04","28"
"3021","TJX",TRUE,"http://finance.yahoo.com/q/pr?s=TJX","2010","04","28"
"3031","BIG",TRUE,"http://finance.yahoo.com/q?s=BIG","2010","04","28"
"3041","ROST",TRUE,"http://finance.yahoo.com/q/pr?s=ROST","2010","04","28"
"3051","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","04","29"
"3061","SHOO",TRUE,"http://finance.yahoo.com/q?s=SHOO","2010","04","29"
"3071","ETP",TRUE,"http://finance.yahoo.com/q/pr?s=ETP","2010","04","29"
"3081","CPNO",TRUE,"http://finance.yahoo.com/q/pr?s=CPNO","2010","04","29"
"3091","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","04","29"
"31011","HCBK",TRUE,"http://finance.yahoo.com/q?s=HCBK","2010","04","29"
"3111","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","04","29"
"3121","DF",FALSE,"http://finance.yahoo.com/q/pr?s=DF","2010","04","29"
"3131","EMS",TRUE,"http://finance.yahoo.com/q/pr?s=EMS","2010","04","29"
"3141","DOW",TRUE,"http://finance.yahoo.com/q?s=DOW","2010","04","29"
"3151","GMCR",FALSE,"http://finance.yahoo.com/q/pr?s=GMCR","2010","04","29"
"3161","AEM",TRUE,"http://finance.yahoo.com/q/pr?s=AEM","2010","04","29"
"3171","EGO",TRUE,"http://finance.yahoo.com/q/pr?s=EGO","2010","04","29"
"3181","AGN",TRUE,"http://finance.yahoo.com/q?s=AGN","2010","04","30"
"3191","JAH",TRUE,"http://finance.yahoo.com/q/pr?s=JAH","2010","04","30"
"3201","IP",TRUE,"http://finance.yahoo.com/q/pr?s=IP","2010","04","30"
"3211","CLF",TRUE,"http://finance.yahoo.com/q/pr?s=CLF","2010","04","30"
"3221","ROVI",FALSE,"http://finance.yahoo.com/q/pr?s=ROVI","2010","04","30"
"3231","BBY",TRUE,"http://finance.yahoo.com/q?s=BBY","2010","04","30"
"3241","ES",FALSE,"http://finance.yahoo.com/q/pr?s=ES","2010","04","30"
"3251","SHAW",TRUE,"http://finance.yahoo.com/q?s=SHAW","2010","04","30"
"3261","AMSC",TRUE,"http://finance.yahoo.com/q/pr?s=AMSC","2010","04","30"
"3271","CAKE",TRUE,"http://finance.yahoo.com/q?s=CAKE","2010","04","30"
"3281","SD",TRUE,"http://finance.yahoo.com/q/pr?s=SD","2010","04","30"
"3291","NFG",TRUE,"http://finance.yahoo.com/q?s=NFG","2010","04","30"
"3301","HOT",TRUE,"http://finance.yahoo.com/q/pr?s=HOT","2010","05","03"
"3311","NKE",TRUE,"http://finance.yahoo.com/q?s=NKE","2010","05","03"
"3321","TQNT",TRUE,"http://finance.yahoo.com/q?s=TQNT","2010","05","03"
"3331","TLAB",TRUE,"http://finance.yahoo.com/q/pr?s=TLAB","2010","05","03"
"3341","RFMD",TRUE,"http://finance.yahoo.com/q/pr?s=RFMD","2010","05","03"
"3351","JDSU",TRUE,"http://finance.yahoo.com/q?s=JDSU","2010","05","03"
"3361","DLX",FALSE,"http://finance.yahoo.com/q?s=DLX","2010","05","03"
"3371","RFMD",TRUE,"http://finance.yahoo.com/q/pr?s=RFMD","2010","05","03"
"3381","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","05","03"
"3391","HUB-B",TRUE,"http://finance.yahoo.com/q?s=HUB-B","2010","05","03"
"3401","CBE",TRUE,"http://finance.yahoo.com/q?s=CBE","2010","05","03"
"3411","GWW",TRUE,"http://finance.yahoo.com/q?s=GWW","2010","05","03"
"3421","MSFT",FALSE,"http://finance.yahoo.com/q?s=MSFT","2010","05","03"
"3431","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","05","03"
"3441","PCX",TRUE,"http://finance.yahoo.com/q?s=PCX","2010","05","03"
"1102","BGS",TRUE,"http://finance.yahoo.com/q/pr?s=BGS","2010","05","03"
"4112","APC",TRUE,"http://finance.yahoo.com/q?s=APC","2010","05","03"
"5510","armh",TRUE,"http://finance.yahoo.com/q?s=armh","2010","05","03"
"3481","PFE",TRUE,"http://finance.yahoo.com/q?s=PFE","2010","05","04"
"3491","MRK",TRUE,"http://finance.yahoo.com/q?s=MRK","2010","05","04"
"3501","ABT",TRUE,"http://finance.yahoo.com/q?s=ABT","2010","05","04"
"3511","GIS",TRUE,"http://finance.yahoo.com/q/pr?s=GIS","2010","05","04"
"3521","PRGO",TRUE,"http://finance.yahoo.com/q/pr?s=PRGO","2010","05","04"
"3531","NRGP",TRUE,"http://finance.yahoo.com/q/pr?s=NRGP","2010","05","04"
"3541","ATLS",TRUE,"http://finance.yahoo.com/q/pr?s=ATLS","2010","05","04"
"3551","NFG",TRUE,"http://finance.yahoo.com/q?s=NFG","2010","05","04"
"3561","DUK",TRUE,"http://finance.yahoo.com/q/pr?s=DUK","2010","05","04"
"3571","D",TRUE,"http://finance.yahoo.com/q?s=D","2010","05","04"
"3581","NKE",TRUE,"http://finance.yahoo.com/q?s=NKE","2010","05","04"
"3591","HOT",TRUE,"http://finance.yahoo.com/q/pr?s=HOT","2010","05","04"
"3601","WMT",TRUE,"http://finance.yahoo.com/q?s=WMT","2010","05","04"
"3611","COST",TRUE,"http://finance.yahoo.com/q?s=COST","2010","05","04"
"3621","S",TRUE,"http://finance.yahoo.com/q?s=S","2010","05","04"
"3631","MOT",TRUE,"http://finance.yahoo.com/q?s=MOT","2010","05","04"
"3641","MMM",TRUE,"http://finance.yahoo.com/q/pr?s=MMM","2010","05","04"
"3651","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","05","04"
"3661","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","05","04"
"3671","WY",TRUE,"http://finance.yahoo.com/q/pr?s=WY","2010","05","04"
"3681","DPZ",TRUE,"http://finance.yahoo.com/q?s=DPZ","2010","05","04"
"2521","SLB",TRUE,"http://finance.yahoo.com/q?s=SLB","2010","05","04"
"3451","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","05","04"
"4122","ROSE",FALSE,"http://finance.yahoo.com/q/pr?s=ROSE","2010","05","04"
"5610","ARTG",TRUE,"http://finance.yahoo.com/q?s=ARTG","2010","05","04"
"6102","AKAM",TRUE,"http://finance.yahoo.com/q?s=AKAM","2010","05","04"
"7122","CAG",FALSE,"http://finance.yahoo.com/q/pr?s=CAG","2010","05","04"
"813","GIS",TRUE,"http://finance.yahoo.com/q/pr?s=GIS","2010","05","04"
"9112","BUCY",TRUE,"http://finance.yahoo.com/q?s=BUCY","2010","05","04"
"1013","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","05","04"
"1113","GOOG",FALSE,"http://finance.yahoo.com/q?s=GOOG","2010","05","04"
"3791","CYN",TRUE,"http://finance.yahoo.com/q/pr?s=CYN","2010","05","04"
"3801","CLB",TRUE,"http://finance.yahoo.com/q?s=CLB","2010","05","05"
"3811","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","05","05"
"3821","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","05","05"
"1103","RTN",TRUE,"http://finance.yahoo.com/q?s=RTN","2010","05","05"
"2531","BRK-A",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-A","2010","05","05"
"3461","BRK-B",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-B","2010","05","05"
"4132","V",TRUE,"http://finance.yahoo.com/q?s=V","2010","05","05"
"5710","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","05","05"
"6112","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","05","05"
"912","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","05","05"
"1014","TEF",TRUE,"http://finance.yahoo.com/q/pr?s=TEF","2010","05","05"
"1114","T",TRUE,"http://finance.yahoo.com/q?s=T","2010","05","05"
"1213","NOK",FALSE,"http://finance.yahoo.com/q?s=NOK","2010","05","05"
"1310","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","05","05"
"3941","SMG",TRUE,"http://finance.yahoo.com/q?s=SMG","2010","05","06"
"3951","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","05","06"
"3961","DNDN",FALSE,"http://finance.yahoo.com/q?s=DNDN","2010","05","06"
"3971","LVS",FALSE,"http://finance.yahoo.com/q/pr?s=LVS","2010","05","06"
"3981","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","05","06"
"3991","ITMN",FALSE,"http://finance.yahoo.com/q?s=ITMN","2010","05","06"
"4001","JDSU",TRUE,"http://finance.yahoo.com/q?s=JDSU","2010","05","06"
"4011","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","05","06"
